"","summons_key","summons_date","offense_description","law_section_number","law_description","summons_category_type","age_group","sex","race","jurisdiction_code","boro","precinct_of_occur","x_coordinate_cd","y_coordinate_cd","latitude","longitude"
"491",199076504,"2019-06-28T00:00:00.000","RECKLESS DRIVING","1212","VTL","VTL","25-44","M","ASIAN / PACIFIC ISLANDER",0,"BROOKLYN",72,980598,174599,40.6459180150001,-74.013161532
"492",199045964,"2019-06-28T00:00:00.000","HOURS; PERMITTED TO BE IN PARK BETWEEN 6AM-1AM (UNLESS OTHERWISE POSTED)","1-03(A)(1)","","","18-24","M","WHITE HISPANIC",0,"QUEENS",115,1016365,216719,40.76146995,-73.8840732959999
"493",199056657,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029982,216301,40.760262701,-73.834921835
"494",199076914,"2019-06-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","WHITE HISPANIC",0,"NEW YORK",32,1000842,239098,40.822937021,-73.940052637
"495",199058533,"2019-06-28T00:00:00.000","OTHER NYS TRANSPORTATION","999","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1028503,219112,40.767985686,-73.8402420909999
"496",199222777,"2019-06-28T00:00:00.000","AGG. UNLICENSED OPER.","511","VTL","VTL","25-44","F","BLACK",0,"BROOKLYN",69,1014866,170207,40.6338107600001,-73.8896957689999
"497",199191120,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BROOKLYN",63,1006548,160547,40.607320922,-73.919696383
"498",199191106,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BROOKLYN",62,983431,158677,40.6022161660001,-74.002950799
"499",199045484,"2019-06-28T00:00:00.000","LICENSE, OPERATE WITH SUSPENDED/REVOKED/NONE","19-506(D)","","","25-44","M","WHITE HISPANIC",0,"BROOKLYN",72,979172,174069,40.6444625760001,-74.018299766
"500",199056646,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029896,216651,40.761223804,-73.8352298949999
"501",199168106,"2019-06-28T00:00:00.000","NO CPR KIT SIGN","17-178(7)C","","","45-64","M","WHITE",0,"BRONX",42,1015460,240997,40.8281096800001,-73.8872273229999
"502",199054958,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1028503,219112,40.767985686,-73.8402420909999
"503",199191123,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BROOKLYN",63,1006548,160547,40.607320922,-73.919696383
"504",199056650,"2019-06-28T00:00:00.000","OTHER TRAFFIC REG","9999","ABC","OTHER ABC","UNKNOWN","","",0,"QUEENS",109,1028503,219112,40.767985686,-73.8402420909999
"505",199056666,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029982,216301,40.760262701,-73.834921835
"506",199076507,"2019-06-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","<18","M","WHITE HISPANIC",0,"BRONX",49,1021136,251009,40.8555677900001,-73.8666626419999
"507",199045965,"2019-06-28T00:00:00.000","OTHER TLC","9999","ABC","OTHER ABC","45-64","M","BLACK",0,"BRONX",48,1015886,246320,40.8427182510001,-73.885662912
"508",199046329,"2019-06-28T00:00:00.000","OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED","512","","","18-24","M","ASIAN / PACIFIC ISLANDER",0,"NEW YORK",23,1000344,229070,40.795413862,-73.9418760089999
"509",199058498,"2019-06-28T00:00:00.000","BOUNCER (SECURITY GUARD) WITHOUT A VALID REGISTRATION CARD","89(F)-6","","","25-44","M","BLACK HISPANIC",0,"BRONX",44,1005346,246531,40.843328854,-73.923755796
"510",199191109,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BROOKLYN",62,983431,158677,40.6022161660001,-74.002950799
"511",199137528,"2019-06-28T00:00:00.000","NO CPR KIT","17-178","","","45-64","M","WHITE HISPANIC",0,"STATEN ISLAND",120,963109,169402,40.631628881,-74.076167357
"512",199188551,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BROOKLYN",62,983431,158677,40.6022161660001,-74.002950799
"513",199056649,"2019-06-28T00:00:00.000","EQUIPMENT","375","VTL","VTL","UNKNOWN","","",0,"QUEENS",109,1028503,219112,40.767985686,-73.8402420909999
"514",199056659,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029982,216301,40.760262701,-73.834921835
"515",199056661,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029982,216301,40.760262701,-73.834921835
"516",199056653,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029982,216301,40.760262701,-73.834921835
"517",199056656,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029982,216301,40.760262701,-73.834921835
"518",199106312,"2019-06-28T00:00:00.000","OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED","512","","","25-44","M","BLACK",0,"BROOKLYN",77,1003358,182945,40.6688060930001,-73.9311215669999
"519",199056662,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029982,216301,40.760262701,-73.834921835
"520",199058531,"2019-06-28T00:00:00.000","OTHER NYS TRANSPORTATION","999","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1028503,219112,40.767985686,-73.8402420909999
"521",199058534,"2019-06-28T00:00:00.000","EQUIPMENT","375","VTL","VTL","UNKNOWN","","",0,"QUEENS",109,1028503,219112,40.767985686,-73.8402420909999
"522",199137487,"2019-06-28T00:00:00.000","SALE OF TOBACCO/ROLLING PAPERS TO MINOR","17-620","","","25-44","M","BLACK HISPANIC",0,"NEW YORK",19,996113,219971,40.770446216,-73.9571728439999
"523",199068699,"2019-06-28T00:00:00.000","CONSUMPTION OF ALCOHOL","10-125","Administrative Code","ALCOHOL","45-64","M","WHITE",0,"BROOKLYN",72,986256,181739,40.6655162820001,-73.9927706399999
"524",199153373,"2019-06-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","BLACK",0,"BROOKLYN",75,1015829,179160,40.6583814150001,-73.886184293
"525",199074971,"2019-06-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","BLACK",0,"BRONX",44,1006769,241999,40.830886316,-73.9186279749999
"526",199076495,"2019-06-28T00:00:00.000","FIREWORKS, POSSESS/USE","270","Penal Law","FIREWORKS","25-44","M","BLACK HISPANIC",0,"BRONX",40,1005420,234484,40.8102631020001,-73.923526354
"527",199076494,"2019-06-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","BLACK",0,"NEW YORK",30,999598,240085,40.8256483050001,-73.944545094
"528",199076493,"2019-06-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","UNKNOWN","M","BLACK HISPANIC",0,"NEW YORK",30,1000249,239572,40.8242391100001,-73.9421940829999
"529",199074964,"2019-06-28T00:00:00.000","DISOBEY TRANSIT SIGN","1050.6","","","18-24","M","BLACK",1,"BRONX",44,1004749,240880,40.8278199010001,-73.925930756
"530",199072144,"2019-06-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","BLACK",0,"NEW YORK",30,998885,241073,40.8283612930001,-73.947119195
"531",199076470,"2019-06-28T00:00:00.000","CREATES A HAZARDOUS OR PHYSICALLY OFFENSIVE CONDITION WITHOUT A LEGITIMATE PURPO","240.20(7)","","","25-44","M","WHITE HISPANIC",0,"BROOKLYN",78,991360,187427,40.6811259400001,-73.974366823
"532",199188547,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BROOKLYN",62,983431,158677,40.6022161660001,-74.002950799
"533",199076498,"2019-06-28T00:00:00.000","FAIL TO MAINTAIN FIRE EXTINGUISHER INSPECTION","906","","","25-44","M","WHITE",0,"BRONX",45,1028380,244153,40.8367168780001,-73.8405215559999
"534",199417892,"2019-06-28T00:00:00.000","NOISE (UNREASONABLE)","24-218","Administrative Code","NOISE","25-44","M","BLACK",2,"BROOKLYN",79,998368,189350,40.686395734,-73.949095931
"535",199045491,"2019-06-28T00:00:00.000","FAILURE TO COMPLY WITH SIGN","1-03","Park Regs","PARK REGS","18-24","M","WHITE HISPANIC",0,"BROOKLYN",66,985837,173269,40.642268062,-73.994282954
"536",199048548,"2019-06-28T00:00:00.000","OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED","512","","","45-64","M","AMERICAN INDIAN/ALASKAN NATIVE",0,"NEW YORK",23,999668,226392,40.7880646790001,-73.944323611
"537",199191114,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BROOKLYN",62,983431,158677,40.6022161660001,-74.002950799
"538",199058530,"2019-06-28T00:00:00.000","EQUIPMENT","375","VTL","VTL","UNKNOWN","","",0,"QUEENS",109,1028503,219112,40.767985686,-73.8402420909999
"539",199194321,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","25-44","M","WHITE",0,"BROOKLYN",63,1006548,160547,40.607320922,-73.919696383
"540",199136266,"2019-06-28T00:00:00.000","OTHER ABC","9999","ABC","OTHER ABC","25-44","M","WHITE HISPANIC",0,"STATEN ISLAND",120,963307,167476,40.6263428880001,-74.075448035
"541",199077133,"2019-06-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","45-64","M","BLACK HISPANIC",0,"BROOKLYN",75,1014793,180464,40.66196424,-73.889912338
"542",199076915,"2019-06-28T00:00:00.000","KNIVES; PUBLIC POSSESSION (BLADE 4 INCHES OR MORE)","10-133(B)","","","25-44","M","WHITE HISPANIC",0,"NEW YORK",32,1000842,239098,40.822937021,-73.940052637
"543",199076700,"2019-06-28T00:00:00.000","ALCOHOLIC BEVERAGE IN PUBLIC","10-125(2B)","","","18-24","M","WHITE HISPANIC",0,"BRONX",47,1020357,259231,40.87813788,-73.869434337
"544",199070653,"2019-06-28T00:00:00.000","RECKLESS DRIVING","1212","VTL","VTL","45-64","M","WHITE",0,"BRONX",49,1026132,249385,40.8510881130001,-73.8486128339999
"545",199191115,"2019-06-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BROOKLYN",62,983431,158677,40.6022161660001,-74.002950799
"546",199080932,"2019-06-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","BLACK",0,"BROOKLYN",79,998034,188480,40.68400831,-73.9503020189999
"547",199137509,"2019-06-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","WHITE HISPANIC",0,"NEW YORK",5,986230,201004,40.718394274,-73.9928586999999
"548",199095615,"2019-06-28T00:00:00.000","CONGREGATES WITH OTHER PERSONS IN PUBLIC AND REFUSES TO DISPERSE BY LAWFUL POLIC","240.20(6)","","","45-64","M","WHITE HISPANIC",0,"NEW YORK",23,998609,226985,40.7896940890001,-73.948146628
"549",199058523,"2019-06-28T00:00:00.000","EQUIPMENT","375","VTL","VTL","UNKNOWN","","",0,"NEW YORK",10,984596,214130,40.754422122,-73.998752597
"550",199149176,"2019-06-28T00:00:00.000","SALE OF TOBACCO/ROLLING PAPERS TO MINOR","17-620","","","18-24","M","AMERICAN INDIAN/ALASKAN NATIVE",0,"NEW YORK",19,998851,223365,40.779757757,-73.947280558
"551",199038849,"2019-06-27T00:00:00.000","CREATES A HAZARDOUS OR PHYSICALLY OFFENSIVE CONDITION WITHOUT A LEGITIMATE PURPO","240.20(7)","","","45-64","M","BLACK",0,"QUEENS",113,1052539,186842,40.6792597,-73.753796665
"552",199013362,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1032051,217053,40.7623158000001,-73.827448002
"553",199056628,"2019-06-27T00:00:00.000","MAKES UNREASONABLE NOISE","240.20(2)","","","25-44","F","BLACK HISPANIC",0,"BRONX",44,1007949,245430,40.8403003290001,-73.914351868
"554",199029680,"2019-06-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","WHITE HISPANIC",0,"NEW YORK",14,987336,214697,40.7559778620001,-73.988862583
"555",199010911,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029982,216301,40.760262701,-73.834921835
"556",199013364,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1032051,217053,40.7623158000001,-73.827448002
"557",199015976,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",17,994069,216273,40.760298667,-73.9645576309999
"558",199010921,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",1,982883,202156,40.721556352,-74.004933062
"559",199013370,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",1,982886,202795,40.7233102540001,-74.004922369
"560",199013365,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1032051,217053,40.7623158000001,-73.827448002
"561",198997490,"2019-06-27T00:00:00.000","ALCOHOLIC BEVERAGE IN PUBLIC","10-125(2B)","","","25-44","M","BLACK",0,"BROOKLYN",75,1016273,179411,40.6590687610001,-73.884582837
"562",199136267,"2019-06-27T00:00:00.000","BICYCLE ON SIDEWALK","19-176","Administrative Code","BIKE","25-44","M","BLACK",0,"QUEENS",101,1053185,159283,40.603611443,-73.7517492109999
"563",199013368,"2019-06-27T00:00:00.000","OTHER VTL","9999","VTL","VTL","UNKNOWN","","",0,"NEW YORK",1,982886,202795,40.7233102540001,-74.004922369
"564",199013361,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1032051,217053,40.7623158000001,-73.827448002
"565",199018405,"2019-06-27T00:00:00.000","OTHER VTL","9999","VTL","VTL","UNKNOWN","","",0,"QUEENS",109,1039698,216065,40.759559349,-73.7998518749999
"566",199015974,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",17,994069,216273,40.760298667,-73.9645576309999
"567",199058512,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",1,982932,202630,40.722857375,-74.004756382
"568",199015971,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029728,217403,40.7632887130001,-73.835831247
"569",199021442,"2019-06-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","BLACK",0,"BROOKLYN",83,1009333,191223,40.6915124070001,-73.909552291
"570",199018406,"2019-06-27T00:00:00.000","OTHER VTL","9999","VTL","VTL","UNKNOWN","","",0,"QUEENS",109,1039698,216065,40.759559349,-73.7998518749999
"571",199018401,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029982,216301,40.760262701,-73.834921835
"572",199018432,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",17,994069,216273,40.760298667,-73.9645576309999
"573",199066324,"2019-06-27T00:00:00.000","RECKLESS OPERATION OF A BICYCLE *( C SUMMONS)*","19-176(B)","","","18-24","M","BLACK HISPANIC",0,"BRONX",52,1010327,253958,40.863700447,-73.905724473
"574",199018418,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","45-64","M","UNKNOWN",0,"QUEENS",109,1029982,216301,40.760262701,-73.834921835
"575",198992374,"2019-06-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","WHITE HISPANIC",2,"BROOKLYN",94,997282,204143,40.727000694,-73.952983111
"576",199013384,"2019-06-27T00:00:00.000","DEFECTIVE HEADLIGHT","375-2A","VTL","VTL","UNKNOWN","","",0,"QUEENS",109,1029728,217403,40.7632887130001,-73.835831247
"577",199007555,"2019-06-27T00:00:00.000","UNLICENSED OPERATOR","509","VTL","VTL","UNKNOWN","","",0,"QUEENS",109,1029728,217403,40.7632887130001,-73.835831247
"578",199322224,"2019-06-27T00:00:00.000","JAYWALKING","4-04","Traffic Regs","TRAFFIC REGS","UNKNOWN","F","WHITE HISPANIC",2,"BRONX",40,1005599,235599,40.813323036,-73.922876184
"579",199013369,"2019-06-27T00:00:00.000","OTHER VTL","9999","VTL","VTL","UNKNOWN","","",0,"NEW YORK",1,982886,202795,40.7233102540001,-74.004922369
"580",199015959,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",17,994069,216273,40.760298667,-73.9645576309999
"581",199018431,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029982,216301,40.760262701,-73.834921835
"582",199037393,"2019-06-27T00:00:00.000","BICYCLE ON SIDEWALK","19-176","Administrative Code","BIKE","<18","M","WHITE HISPANIC",2,"BROOKLYN",79,997754,193359,40.6974004730001,-73.951301805
"583",199015948,"2019-06-27T00:00:00.000","NON PAYMENT OF FARE (OTHER)","1050.4(A)","","","45-64","M","BLACK",1,"BRONX",44,1004749,240880,40.8278199010001,-73.925930756
"584",199021445,"2019-06-27T00:00:00.000","NON PAYMENT OF FARE (OTHER)","1050.4(A)","","","25-44","F","BLACK",1,"BRONX",46,1012539,253107,40.861357899,-73.897730961
"585",199010920,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",1,982883,202156,40.721556352,-74.004933062
"586",199059883,"2019-06-27T00:00:00.000","OTHER NYS TRANSPORTATION","999","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029825,217066,40.762363237,-73.835483374
"587",199049801,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BRONX",43,1025788,240642,40.827092776,-73.8499104169999
"588",199049802,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BRONX",43,1025788,240642,40.827092776,-73.8499104169999
"589",199049803,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BRONX",43,1025788,240642,40.827092776,-73.8499104169999
"590",199051497,"2019-06-27T00:00:00.000","TRESPASS","140.05","Penal Law","TRESPASS","25-44","F","BLACK",2,"NEW YORK",10,983541,212486,40.7499097350001,-74.0025603389999
"591",199102472,"2019-06-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","WHITE HISPANIC",2,"BRONX",43,1020341,237429,40.818297945,-73.8696095449999
"592",199034313,"2019-06-27T00:00:00.000","STREET, OBSTRUCTED WITH OTHER THAN VEHICLE","16-122(B)","","","65+","M","WHITE",0,"NEW YORK",14,989224,213210,40.7518955640001,-73.982048979
"593",199049800,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BRONX",43,1025788,240642,40.827092776,-73.8499104169999
"594",199059880,"2019-06-27T00:00:00.000","UNLICENSED OPERATOR","509","VTL","VTL","25-44","M","BLACK",0,"BRONX",42,1011595,244671,40.8382065590001,-73.9011781139999
"595",199039425,"2019-06-27T00:00:00.000","RECKLESS OPERATION OF A BICYCLE *( C SUMMONS)*","19-176(B)","","","25-44","M","WHITE",0,"BROOKLYN",75,1021452,183575,40.6704777620001,-73.8658935239999
"596",199018417,"2019-06-27T00:00:00.000","COMMERCIAL VEHICLE; NAME/ADDRESS NOT DISPLAYED","10-127","Administrative Code","VENDING","45-64","M","UNKNOWN",0,"QUEENS",109,1029982,216301,40.760262701,-73.834921835
"597",199039087,"2019-06-27T00:00:00.000","ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR","240.20(1)","","","45-64","M","BLACK",2,"NEW YORK",7,987030,198913,40.7126547620001,-73.989973605
"598",199039256,"2019-06-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","BLACK",0,"BROOKLYN",69,1015230,169017,40.6305431980001,-73.8883897859999
"599",199013390,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",1,982883,202156,40.721556352,-74.004933062
"600",199029678,"2019-06-27T00:00:00.000","NON PAYMENT OF FARE (BUS)","1050.4","","","<18","M","BLACK",0,"STATEN ISLAND",121,943472,169258,40.631164998,-74.146913753
"601",199049799,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BRONX",43,1025788,240642,40.827092776,-73.8499104169999
"602",199015957,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",17,994069,216273,40.760298667,-73.9645576309999
"603",199021446,"2019-06-27T00:00:00.000","NON PAYMENT OF FARE (OTHER)","1050.4(A)","","","45-64","M","BLACK",1,"BRONX",46,1012539,253107,40.861357899,-73.897730961
"604",199018424,"2019-06-27T00:00:00.000","EQUIPMENT","375","VTL","VTL","UNKNOWN","","",0,"QUEENS",109,1029982,216301,40.760262701,-73.834921835
"605",199013382,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029728,217403,40.7632887130001,-73.835831247
"606",199063893,"2019-06-27T00:00:00.000","NO CPR KIT SIGN","17-178(7)C","","","18-24","M","WHITE HISPANIC",0,"BRONX",44,1007683,246988,40.844577292,-73.915307764
"607",199010910,"2019-06-27T00:00:00.000","OTHER NYS TRANSPORTATION","999","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"QUEENS",109,1029728,217403,40.7632887130001,-73.835831247
"608",199158842,"2019-06-27T00:00:00.000","DISORDERLY CONDUCT","240.20","Penal Law","DISORDERLY CONDUCT","25-44","M","BLACK",0,"NEW YORK",28,997172,231564,40.80226442,-73.953327272
"609",199037370,"2019-06-27T00:00:00.000","CREATES A HAZARDOUS OR PHYSICALLY OFFENSIVE CONDITION WITHOUT A LEGITIMATE PURPO","240.20(7)","","","25-44","M","BLACK",0,"BROOKLYN",78,994821,177866,40.654879667,-73.9619034149999
"610",199041521,"2019-06-27T00:00:00.000","NON PAYMENT OF FARE (OTHER)","1050.4(A)","","","<18","F","BLACK",0,"STATEN ISLAND",121,943472,169258,40.631164998,-74.146913753
"611",199068616,"2019-06-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","F","WHITE",0,"BROOKLYN",60,990784,149362,40.576645978,-73.9764803959999
"612",199038850,"2019-06-27T00:00:00.000","BICYCLE ON SIDEWALK","19-176","Administrative Code","BIKE","45-64","M","BLACK",2,"NEW YORK",7,987030,198913,40.7126547620001,-73.989973605
"613",199058518,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",1,982611,202413,40.7222617090001,-74.005914398
"614",199041522,"2019-06-27T00:00:00.000","NON PAYMENT OF FARE (OTHER)","1050.4(A)","","","18-24","M","WHITE",0,"STATEN ISLAND",121,939363,169442,40.6316501700001,-74.1617185809999
"615",199010917,"2019-06-27T00:00:00.000","EQUIPMENT","375","VTL","VTL","UNKNOWN","","",0,"NEW YORK",1,982883,202156,40.721556352,-74.004933062
"616",199061528,"2019-06-27T00:00:00.000","ALCOHOLIC BEVERAGE IN PUBLIC","10-125(2B)","","","25-44","M","BLACK",0,"BROOKLYN",77,997340,185167,40.6749159290001,-73.9528107309999
"617",199058513,"2019-06-27T00:00:00.000","EQUIPMENT","375","VTL","VTL","UNKNOWN","","",0,"NEW YORK",1,982932,202630,40.722857375,-74.004756382
"618",199049798,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"BRONX",43,1025788,240642,40.827092776,-73.8499104169999
"619",199149184,"2019-06-27T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","BLACK",2,"NEW YORK",25,1001769,234797,40.811130194,-73.936714506
"620",199296228,"2019-06-27T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","UNKNOWN","","",0,"NEW YORK",1,982886,202795,40.7233102540001,-74.004922369
"621",199007552,"2019-06-27T00:00:00.000","ACCEPT ON HAIL","19-507","Administrative Code","TLC","45-64","M","BLACK",0,"BROOKLYN",67,1004097,176890,40.6521848300001,-73.9284754669999
