"","summons_key","summons_date","offense_description","law_section_number","law_description","summons_category_type","age_group","sex","race","jurisdiction_code","boro","precinct_of_occur","x_coordinate_cd","y_coordinate_cd","latitude","longitude"
"503",173151602,"2017-12-29T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",63,1005250,162058,40.6114714770001,-73.92436636
"504",173151604,"2017-12-29T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","45-64","M","UNKNOWN",0,"BRONX",49,1027295,251236,40.856162957,-73.844397124
"505",173130372,"2017-12-29T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","",0,"BROOKLYN",70,995944,176899,40.6522240510001,-73.957857785
"506",173130334,"2017-12-29T00:00:00.000","ACCEPT ON HAIL","19-507","Administrative Code","TLC","25-44","M","",0,"BROOKLYN",70,995708,176233,40.650396334,-73.958709429
"507",173130302,"2017-12-29T00:00:00.000","URINATING IN PUBLIC","16-1186","Administrative Code","URINATING","25-44","U","WHITE HISPANIC",0,"BRONX",48,1016802,250581,40.854410101,-73.882331632
"508",173135616,"2017-12-29T00:00:00.000","OTHER ADMIN CODE","9999","Administrative Code","OTHER ADMIN CODE","25-44","M","ASIAN / PACIFIC ISLANDER",0,"MANHATTAN",18,988955,217272,40.763044865,-73.9830170279999
"509",173135557,"2017-12-29T00:00:00.000","DISCON: OBSTRUCT PEDESTRIAN","240.205A","Penal Law","DISORDERLY CONDUCT","45-64","M","BLACK",0,"BROOKLYN",71,1003358,182945,40.6688060930001,-73.9311215669999
"510",173093760,"2017-12-29T00:00:00.000","OTHER ADMIN CODE","9999","Administrative Code","OTHER ADMIN CODE","25-44","M","WHITE HISPANIC",0,"BRONX",44,1006261,242012,40.8309232780001,-73.920463613
"511",173130346,"2017-12-29T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","25-44","M","ASIAN / PACIFIC ISLANDER",0,"BROOKLYN",72,980821,173592,40.6431541050001,-74.012357433
"512",173130510,"2017-12-29T00:00:00.000","DISCON: CREATE HAZARDOUS CONDITION","240.20-7","Penal Law","DISORDERLY CONDUCT","45-64","F","BLACK",2,"BRONX",40,1007217,234877,40.81133729,-73.91703348
"513",173135552,"2017-12-29T00:00:00.000","DISCON: CREATE HAZARDOUS CONDITION","240.20-7","Penal Law","DISORDERLY CONDUCT","65+","M","BLACK HISPANIC",0,"",44,1006434,244344,40.8373235110001,-73.9198307569999
"514",173130294,"2017-12-29T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","BLACK",0,"BRONX",46,1006160,248680,40.849225244,-73.9208067979999
"515",173355897,"2017-12-29T00:00:00.000","RECKLESS DRIVING","1212","VTL","VTL","25-44","M","BLACK",0,"BRONX",47,1026387,262634,40.887451313,-73.847607787
"516",173130446,"2017-12-29T00:00:00.000","DISCON: OBSTRUCT VEHICLE","240.205B","Penal Law","DISORDERLY CONDUCT","25-44","M","ASIAN / PACIFIC ISLANDER",0,"MANHATTAN",5,985418,199009,40.712918619,-73.995788294
"517",173135587,"2017-12-29T00:00:00.000","NO NAME OR ADDRESS DISPLAYED","10-127","Administrative Code","VENDING","45-64","M","BLACK",0,"QUEENS",107,1036291,197301,40.7080776060001,-73.812295154
"518",173151603,"2017-12-29T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","45-64","M","UNKNOWN",0,"BRONX",49,1027295,251236,40.856162957,-73.844397124
"519",173113494,"2017-12-29T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","25-44","M","BLACK",0,"QUEENS",113,1041498,189225,40.685878765,-73.7935827709999
"520",173130515,"2017-12-29T00:00:00.000","NO CHAUFFEURS LICENSE (CLASS E)","19-505A","Administrative Code","TLC","25-44","M","BLACK",2,"BRONX",40,1005630,237083,40.8173961250001,-73.9227594669999
"521",173130441,"2017-12-29T00:00:00.000","SMOKING IN ELEVATOR","181.17","Health Code","SMOKING","45-64","M","BLACK",2,"BRONX",40,1007598,232199,40.803985922,-73.915666438
"522",173138653,"2017-12-29T00:00:00.000","REVOKED REGISTRATION","510-7","VTL","VTL","25-44","M","BLACK",0,"",105,1057636,203954,40.72618713,-73.735233904
"523",173130418,"2017-12-29T00:00:00.000","ACCEPT ON HAIL","19-507","Administrative Code","TLC","25-44","M","UNKNOWN",0,"BRONX",48,1014957,246924,40.8443793330001,-73.889017727
"524",173193668,"2017-12-29T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","WHITE HISPANIC",0,"QUEENS",104,1020933,202589,40.7226688860001,-73.8676608919999
"525",173113487,"2017-12-29T00:00:00.000","FAILURE TO COMPLY WITH SIGN","1-03","Park Regs","PARK REGS","18-24","M","UNKNOWN",0,"QUEENS",110,1017225,209572,40.7418500910001,-73.881003933
"526",173130382,"2017-12-29T00:00:00.000","AGG. UNLICENSED OPER.","511","VTL","VTL","18-24","M","WHITE HISPANIC",0,"BROOKLYN",75,1021333,188209,40.6831975320001,-73.866297005
"527",173135619,"2017-12-29T00:00:00.000","OTHER ADMIN CODE","9999","Administrative Code","OTHER ADMIN CODE","25-44","M","WHITE",0,"MANHATTAN",18,988955,217272,40.763044865,-73.9830170279999
"528",173193606,"2017-12-29T00:00:00.000","NOISE (ENGINE EXHAUST)","24-227","Administrative Code","NOISE","45-64","M","WHITE HISPANIC",0,"QUEENS",102,1029667,197107,40.7075816020001,-73.836188458
"529",173135618,"2017-12-29T00:00:00.000","OTHER ADMIN CODE","9999","Administrative Code","OTHER ADMIN CODE","18-24","M","ASIAN / PACIFIC ISLANDER",0,"MANHATTAN",18,988955,217272,40.763044865,-73.9830170279999
"530",173135597,"2017-12-29T00:00:00.000","RECKLESS DRIVING","1212","VTL","VTL","18-24","M","BLACK HISPANIC",0,"BRONX",44,1004826,240324,40.8262936610001,-73.925654231
"531",173135617,"2017-12-29T00:00:00.000","OTHER ADMIN CODE","9999","Administrative Code","OTHER ADMIN CODE","25-44","M","ASIAN / PACIFIC ISLANDER",0,"MANHATTAN",18,988955,217272,40.763044865,-73.9830170279999
"532",173135561,"2017-12-29T00:00:00.000","DISCON: FIGHTING","240.20-1","Penal Law","DISORDERLY CONDUCT","18-24","M","BLACK",0,"BROOKLYN",71,1003553,181953,40.666082852,-73.930421478
"533",173113485,"2017-12-29T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","BLACK",0,"BRONX",52,1012311,255412,40.867685151,-73.898545575
"534",173193658,"2017-12-29T00:00:00.000","UNLICENSED VEHICLE FOR HIRE","19-506","Administrative Code","TLC","25-44","M","UNKNOWN",0,"BRONX",42,1009516,239520,40.8240747400001,-73.9087109009999
"535",173130472,"2017-12-29T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","45-64","M","ASIAN / PACIFIC ISLANDER",0,"BROOKLYN",72,980659,173388,40.6425941050001,-74.0129410719999
"536",173193576,"2017-12-29T00:00:00.000","UNLICENSED VEHICLE FOR HIRE","19-506","Administrative Code","TLC","25-44","M","BLACK",0,"QUEENS",113,1042405,185645,40.676046592,-73.790343315
"537",173130359,"2017-12-29T00:00:00.000","TRESPASS","140.05","Penal Law","TRESPASS","18-24","M","",0,"BROOKLYN",70,998712,170677,40.635141912,-73.947895611
"538",173130513,"2017-12-29T00:00:00.000","DISCON: CREATE HAZARDOUS CONDITION","240.20-7","Penal Law","DISORDERLY CONDUCT","25-44","M","BLACK",2,"BRONX",40,1005630,237083,40.8173961250001,-73.9227594669999
"539",173151592,"2017-12-29T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",72,982697,177248,40.6531895630001,-74.0055983339999
"540",173138611,"2017-12-28T00:00:00.000","RECKLESS DRIVING","1212","VTL","VTL","18-24","M","WHITE HISPANIC",0,"QUEENS",105,1057964,177290,40.6529981850001,-73.734342273
"541",173093697,"2017-12-28T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","25-44","M","WHITE",0,"BROOKLYN",71,1000206,182026,40.666289884,-73.942485963
"542",173193665,"2017-12-28T00:00:00.000","REVOKED REGISTRATION","510-7","VTL","VTL","45-64","M","BLACK",0,"MANHATTAN",14,990031,214141,40.7544504320001,-73.9791355039999
"543",173065167,"2017-12-28T00:00:00.000","DISCON: REFUSE LAWFUL ORDER","240.20-6","Penal Law","DISORDERLY CONDUCT","25-44","M","BLACK",0,"BRONX",49,1023258,247499,40.8459247710001,-73.8590122799999
"544",173193527,"2017-12-28T00:00:00.000","OTHER ADMIN CODE","9999","Administrative Code","OTHER ADMIN CODE","25-44","M","BLACK",0,"BRONX",42,1010042,241269,40.8288737250001,-73.9068036479999
"545",173093811,"2017-12-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",84,989841,189695,40.6873521730001,-73.979841592
"546",173193649,"2017-12-28T00:00:00.000","SALE OF ALCOHOL TO A MINOR","100-1","ABC","ABC","45-64","M","",0,"BRONX",45,1030602,246659,40.843583724,-73.832474245
"547",173093768,"2017-12-28T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","25-44","M","BLACK",0,"BRONX",47,1023635,264684,40.8930906200001,-73.857548661
"548",173193520,"2017-12-28T00:00:00.000","RECKLESS DRIVING","1212","VTL","VTL","25-44","M","WHITE HISPANIC",0,"BRONX",42,1011165,246976,40.8445344290001,-73.9027228589999
"549",173130462,"2017-12-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","45-64","M","BLACK",2,"BROOKLYN",88,990098,192781,40.6958223660001,-73.978912231
"550",173193522,"2017-12-28T00:00:00.000","REVOCATION OR SUSPENSION","2265","VTL","VTL","25-44","M","WHITE HISPANIC",0,"BRONX",42,1009516,239520,40.8240747400001,-73.9087109009999
"551",173093788,"2017-12-28T00:00:00.000","DISCON: OBSTRUCT VEHICLE","240.205B","Penal Law","DISORDERLY CONDUCT","45-64","M","ASIAN / PACIFIC ISLANDER",0,"MANHATTAN",5,983608,201188,40.7188995070001,-74.0023174459999
"552",173274245,"2017-12-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","BLACK",0,"BRONX",43,1024731,243963,40.8362128630001,-73.853709673
"553",173065305,"2017-12-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","BLACK HISPANIC",2,"BRONX",45,1032948,238316,40.8206720040001,-73.8240558269999
"554",173193530,"2017-12-28T00:00:00.000","OTHER ADMIN CODE","9999","Administrative Code","OTHER ADMIN CODE","25-44","M","BLACK",0,"BRONX",42,1010042,241269,40.8288737250001,-73.9068036479999
"555",173193573,"2017-12-28T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","45-64","F","BLACK",0,"QUEENS",113,1045559,183388,40.669830371,-73.778993213
"556",173093789,"2017-12-28T00:00:00.000","REVOCATION OR SUSPENSION","2265","VTL","VTL","18-24","M","BLACK",0,"MANHATTAN",5,985337,200206,40.716204109,-73.996080279
"557",173193524,"2017-12-28T00:00:00.000","OTHER ADMIN CODE","9999","Administrative Code","OTHER ADMIN CODE","25-44","M","BLACK",0,"BRONX",42,1010042,241269,40.8288737250001,-73.9068036479999
"558",173093703,"2017-12-28T00:00:00.000","OTHER ADMIN CODE","9999","Administrative Code","OTHER ADMIN CODE","18-24","M","ASIAN / PACIFIC ISLANDER",0,"BROOKLYN",66,994107,165590,40.621185487,-73.964494612
"559",173193532,"2017-12-28T00:00:00.000","OTHER ABC","9999","ABC","OTHER ABC","25-44","M","BLACK",0,"BRONX",42,1010042,241269,40.8288737250001,-73.9068036479999
"560",173093782,"2017-12-28T00:00:00.000","NON PAYMENT OF FARE (BUS)","1050.4","Transit Regs","TRANSIT REGS","18-24","M","WHITE HISPANIC",0,"STATEN ISLAND",121,939697,167579,40.6265383210001,-74.1605029629999
"561",173093846,"2017-12-28T00:00:00.000","NO BUSINESS CERTIFICATE","130-4","General Business Law","VENDING","45-64","M","BLACK",0,"BRONX",47,1021010,257643,40.8737766180001,-73.8670817299999
"562",173215243,"2017-12-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","M","WHITE HISPANIC",2,"BRONX",43,1018694,239982,40.8253117780001,-73.8755468209999
"563",173093676,"2017-12-28T00:00:00.000","DISCON: OBSTRUCT VEHICLE","240.205B","Penal Law","DISORDERLY CONDUCT","18-24","M","BLACK",0,"MANHATTAN",5,984769,200216,40.716231608,-73.9981292419999
"564",173093677,"2017-12-28T00:00:00.000","OTHER ADMIN CODE","9999","Administrative Code","OTHER ADMIN CODE","45-64","M","BLACK HISPANIC",0,"MANHATTAN",34,1006294,252944,40.8609283160001,-73.920308429
"565",173093714,"2017-12-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"STATEN ISLAND",121,942428,166536,40.6236888220001,-74.150658133
"566",173093729,"2017-12-28T00:00:00.000","TRESPASS","140.05","Penal Law","TRESPASS","45-64","M","ASIAN / PACIFIC ISLANDER",0,"QUEENS",106,1031726,186224,40.677699526,-73.8288386409999
"567",173093833,"2017-12-28T00:00:00.000","UNLICENSED VEHICLE FOR HIRE","19-506","Administrative Code","TLC","45-64","M","",0,"BROOKLYN",70,995708,176233,40.650396334,-73.958709429
"568",173093748,"2017-12-28T00:00:00.000","OTHER TRANSIT REG","9999","Transit Regs","OTHER TRANSIT REG","25-44","M","WHITE HISPANIC",1,"BRONX",40,1007034,236608,40.8160888740001,-73.917688689
"569",173093749,"2017-12-28T00:00:00.000","OTHER TRANSIT REG","9999","Transit Regs","OTHER TRANSIT REG","25-44","M","BLACK",1,"BRONX",47,1024530,266641,40.898457915,-73.85429974
"570",173093763,"2017-12-28T00:00:00.000","RECKLESS DRIVING","1212","VTL","VTL","25-44","M","BLACK HISPANIC",0,"BRONX",44,1008091,243026,40.833701665,-73.9138472179999
"571",173093767,"2017-12-28T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","25-44","M","BLACK",0,"BRONX",47,1023100,258931,40.8773028260001,-73.8595170849999
"572",173093858,"2017-12-28T00:00:00.000","TRESPASS","140.05","Penal Law","TRESPASS","18-24","M","ASIAN / PACIFIC ISLANDER",0,"QUEENS",105,1063305,207533,40.7359617120001,-73.7147389479999
"573",173093845,"2017-12-28T00:00:00.000","OTHER ABC","9999","ABC","OTHER ABC","45-64","M","BLACK",0,"BRONX",47,1021010,257643,40.8737766180001,-73.8670817299999
"574",173093780,"2017-12-28T00:00:00.000","CONSUMPTION OF ALCOHOL","10-125","Administrative Code","ALCOHOL","65+","M","WHITE",0,"STATEN ISLAND",120,964133,163010,40.614086564,-74.0724590839999
"575",173093832,"2017-12-28T00:00:00.000","UNLICENSED VEHICLE FOR HIRE","19-506","Administrative Code","TLC","45-64","M","",0,"BROOKLYN",70,995708,176233,40.650396334,-73.958709429
"576",173093839,"2017-12-28T00:00:00.000","OTHER VTL","9999","VTL","VTL","25-44","M","WHITE HISPANIC",0,"BRONX",44,1005538,246818,40.844116124,-73.9230609539999
"577",173093861,"2017-12-28T00:00:00.000","OTHER ABC","9999","ABC","OTHER ABC","45-64","M","BLACK",0,"BRONX",47,1021010,257643,40.8737766180001,-73.8670817299999
"578",173093837,"2017-12-28T00:00:00.000","OTHER VTL","9999","VTL","VTL","25-44","M","WHITE HISPANIC",0,"BRONX",46,1013049,253439,40.8622674900001,-73.8958857809999
"579",173093822,"2017-12-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"QUEENS",109,1032198,217060,40.762334218,-73.826917308
"580",173093802,"2017-12-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",84,989013,192652,40.6954689410001,-73.982825079
"581",173093799,"2017-12-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",84,989013,192652,40.6954689410001,-73.982825079
"582",173065197,"2017-12-28T00:00:00.000","DISCON: OBSTRUCT PEDESTRIAN","240.205A","Penal Law","DISORDERLY CONDUCT","18-24","M","BLACK HISPANIC",0,"BRONX",44,1006176,243360,40.8346233600001,-73.920766358
"583",173093708,"2017-12-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"STATEN ISLAND",121,942428,166536,40.6236888220001,-74.150658133
"584",173065153,"2017-12-28T00:00:00.000","DISCON: OBSTRUCT VEHICLE","240.205B","Penal Law","DISORDERLY CONDUCT","25-44","M","WHITE HISPANIC",0,"",34,1002106,249501,40.8514877740001,-73.9354579669999
"585",173093695,"2017-12-28T00:00:00.000","IDLING OF VEHICLE","24-163","Administrative Code","TLC","25-44","M","BLACK",0,"BROOKLYN",71,995730,179334,40.6589078740001,-73.958624868
"586",173130378,"2017-12-28T00:00:00.000","UNINSURED VEHICLE","319","VTL","VTL","25-44","M","BLACK",0,"BROOKLYN",79,997229,186961,40.679840217,-73.9532074429999
"587",173093681,"2017-12-28T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","25-44","F","BLACK",0,"STATEN ISLAND",121,940993,171324,40.636823962,-74.155858157
"588",173093857,"2017-12-28T00:00:00.000","TRESPASS","140.05","Penal Law","TRESPASS","18-24","M","ASIAN / PACIFIC ISLANDER",0,"QUEENS",105,1063305,207533,40.7359617120001,-73.7147389479999
"589",173093815,"2017-12-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"QUEENS",109,1032198,217060,40.762334218,-73.826917308
"590",173093786,"2017-12-28T00:00:00.000","OTHER ADMIN CODE","9999","Administrative Code","OTHER ADMIN CODE","25-44","M","BLACK",0,"MANHATTAN",18,989013,216792,40.761727357,-73.982807996
"591",173093689,"2017-12-28T00:00:00.000","NO TRIP SHEET","228","Administrative Code","TLC","25-44","M","BLACK HISPANIC",0,"BRONX",48,1016806,249364,40.851069786,-73.882323082
"592",173065249,"2017-12-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","<18","M","WHITE HISPANIC",0,"",115,1018699,215043,40.756860977,-73.875656664
"593",173093824,"2017-12-28T00:00:00.000","PICK UP HAIL IN BUS STOP","2-55","Administrative Code","TLC","25-44","M","",0,"BROOKLYN",70,995708,176233,40.650396334,-73.958709429
"594",173093717,"2017-12-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"STATEN ISLAND",121,942428,166536,40.6236888220001,-74.150658133
"595",173093733,"2017-12-28T00:00:00.000","TRESPASS","140.05","Penal Law","TRESPASS","18-24","M","ASIAN / PACIFIC ISLANDER",0,"QUEENS",105,1063305,207533,40.7359617120001,-73.7147389479999
"596",173093736,"2017-12-28T00:00:00.000","DISCON: OBSTRUCT VEHICLE","240.205B","Penal Law","DISORDERLY CONDUCT","45-64","M","ASIAN / PACIFIC ISLANDER",0,"QUEENS",102,1031355,199420,40.713921402,-73.8300839029999
"597",173093753,"2017-12-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","25-44","F","WHITE HISPANIC",0,"MANHATTAN",34,1005747,253516,40.862499631,-73.922284097
"598",173093686,"2017-12-28T00:00:00.000","UNLICENSED VEHICLE FOR HIRE","19-506","Administrative Code","TLC","45-64","M","WHITE HISPANIC",0,"QUEENS",110,1015782,210275,40.7437849130001,-73.886208014
"599",173130390,"2017-12-28T00:00:00.000","DISCON: OBSTRUCT VEHICLE","240.205B","Penal Law","DISORDERLY CONDUCT","18-24","M","WHITE HISPANIC",0,"BROOKLYN",83,1004736,195939,40.7044685600001,-73.926114694
"600",173907884,"2017-12-28T00:00:00.000","OBSTRUCTED VIEW OF PREMISE","106-9","ABC","ABC","25-44","F","ASIAN / PACIFIC ISLANDER",0,"QUEENS",103,1042926,197116,40.707528315,-73.788365122
"601",173093795,"2017-12-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","45-64","M","",0,"BROOKLYN",84,989013,192652,40.6954689410001,-73.982825079
"602",173093796,"2017-12-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","45-64","M","",0,"BROOKLYN",84,989013,192652,40.6954689410001,-73.982825079
"603",173093723,"2017-12-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"STATEN ISLAND",121,942428,166536,40.6236888220001,-74.150658133
"604",173130447,"2017-12-28T00:00:00.000","DISCON: OBSTRUCT VEHICLE","240.205B","Penal Law","DISORDERLY CONDUCT","45-64","M","ASIAN / PACIFIC ISLANDER",0,"MANHATTAN",5,985916,199312,40.7137502030001,-73.993991857
"605",173093849,"2017-12-28T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","25-44","M","BLACK",0,"BRONX",47,1025793,268868,40.9045644500001,-73.849717378
"606",173135633,"2017-12-28T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","45-64","M","BLACK",0,"BRONX",47,1025454,268214,40.9027710230001,-73.850947753
"607",173093779,"2017-12-28T00:00:00.000","PANHANDLING","10-136","Administrative Code","PANHANDLING","25-44","F","WHITE",0,"STATEN ISLAND",120,963252,167596,40.6266721330001,-74.0756465429999
"608",173093806,"2017-12-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",84,989841,189695,40.6873521730001,-73.979841592
"609",173093828,"2017-12-28T00:00:00.000","PICK UP HAIL IN BUS STOP","2-55","Administrative Code","TLC","45-64","M","",0,"BROOKLYN",70,995708,176233,40.650396334,-73.958709429
"610",173093831,"2017-12-28T00:00:00.000","ACCEPT ON HAIL","19-507","Administrative Code","TLC","45-64","M","",0,"BROOKLYN",70,995708,176233,40.650396334,-73.958709429
"611",173093843,"2017-12-28T00:00:00.000","DISORDERLY PREMISE","106-6","ABC","ABC","45-64","M","BLACK",0,"BRONX",47,1021010,257643,40.8737766180001,-73.8670817299999
"612",173130375,"2017-12-28T00:00:00.000","UNLICENSED VEHICLE FOR HIRE","19-506","Administrative Code","TLC","25-44","M","BLACK",0,"QUEENS",100,1037059,153464,40.587750262,-73.809868256
"613",173093853,"2017-12-28T00:00:00.000","RECKLESS DRIVING","1212","VTL","VTL","25-44","M","BLACK",2,"BRONX",40,1004960,234094,40.8091937510001,-73.9251892739999
"614",173093859,"2017-12-28T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","25-44","F","",0,"BRONX",47,1023635,264684,40.8930906200001,-73.857548661
"615",173093752,"2017-12-28T00:00:00.000","DISORDERLY PREMISE","106-6","ABC","ABC","45-64","M","BLACK HISPANIC",0,"MANHATTAN",34,1006294,252944,40.8609283160001,-73.920308429
"616",173093770,"2017-12-28T00:00:00.000","PANHANDLING","10-136","Administrative Code","PANHANDLING","45-64","M","WHITE",0,"BRONX",48,1014531,250622,40.8545307150001,-73.890540707
"617",173093731,"2017-12-28T00:00:00.000","TRESPASS","140.05","Penal Law","TRESPASS","18-24","M","ASIAN / PACIFIC ISLANDER",0,"QUEENS",105,1063305,207533,40.7359617120001,-73.7147389479999
"618",173193630,"2017-12-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","WHITE HISPANIC",0,"BRONX",45,1027874,243932,40.8361128120001,-73.842351605
"619",173093810,"2017-12-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"BROOKLYN",84,989841,189695,40.6873521730001,-73.979841592
"620",173130457,"2017-12-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","ASIAN / PACIFIC ISLANDER",0,"QUEENS",109,1040149,211481,40.746974623,-73.798262022
"621",173093848,"2017-12-28T00:00:00.000","DISCON: OBSTRUCT VEHICLE","240.205B","Penal Law","DISORDERLY CONDUCT","25-44","M","BLACK",0,"BRONX",47,1024143,265902,40.896431357,-73.855704007
"622",173093706,"2017-12-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","",0,"",70,991547,168934,40.6303665450001,-73.973712613
"623",173093705,"2017-12-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","",0,"BROOKLYN",70,995849,172757,40.64085528,-73.958207273
"624",173093773,"2017-12-28T00:00:00.000","OTHER VTL","9999","VTL","VTL","25-44","M","WHITE",0,"BRONX",46,1012539,253107,40.861357899,-73.897730961
"625",173135549,"2017-12-28T00:00:00.000","KEY IN IGNITION","10-111","Administrative Code","KEY","25-44","M","BLACK",0,"BRONX",47,1022029,260845,40.8825608060001,-73.8633790969999
"626",173093726,"2017-12-28T00:00:00.000","DISCON: UNREASONABLE NOISE","240.20-2","Penal Law","DISORDERLY CONDUCT","25-44","M","BLACK",0,"QUEENS",101,1055286,156770,40.5966972040001,-73.744209452
"627",173093720,"2017-12-28T00:00:00.000","FEDERAL MOTOR VEH. SAFETY REG","CFR 49","NYS Transportation","NYS TRANS","","D","",0,"STATEN ISLAND",121,942428,166536,40.6236888220001,-74.150658133
"628",173093704,"2017-12-28T00:00:00.000","PARK REGULATIONS","1-04","Park Regs","PARK REGS","18-24","M","ASIAN / PACIFIC ISLANDER",0,"BROOKLYN",66,994286,164358,40.617803703,-73.96385165
"629",173093769,"2017-12-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","WHITE HISPANIC",0,"BRONX",48,1012098,247054,40.844745624,-73.8993504059999
"630",173093683,"2017-12-28T00:00:00.000","AGG. UNLICENSED OPER.","511","VTL","VTL","18-24","M","UNKNOWN",0,"BROOKLYN",75,1017068,186184,40.6776562110001,-73.881684497
"631",173093725,"2017-12-28T00:00:00.000","ACCEPT ON HAIL","19-507","Administrative Code","TLC","45-64","M","BLACK",0,"QUEENS",113,1041916,187261,40.680485333,-73.792092404
"632",173093727,"2017-12-28T00:00:00.000","NOISE (ENGINE EXHAUST)","24-227","Administrative Code","NOISE","25-44","M","WHITE",0,"QUEENS",101,1052496,157326,40.598245228,-73.7542502319999
"633",173093728,"2017-12-28T00:00:00.000","DISORDERLY CONDUCT","240.20","Penal Law","DISORDERLY CONDUCT","25-44","M","",0,"QUEENS",106,1031726,186224,40.677699526,-73.8288386409999
"634",173093750,"2017-12-28T00:00:00.000","OTHER TRANSIT REG","9999","Transit Regs","OTHER TRANSIT REG","45-64","M","WHITE HISPANIC",1,"BRONX",43,1020316,239179,40.823101299,-73.8696904609999
"635",173093778,"2017-12-28T00:00:00.000","MARIJUANA, POSSESSION OF","221.05","Penal Law","MARIJUANA","18-24","M","WHITE HISPANIC",0,"STATEN ISLAND",120,959994,172152,40.6391690610001,-74.0873998279999
"636",173065131,"2017-12-28T00:00:00.000","CONSUMPTION OF ALCOHOL","10-125","Administrative Code","ALCOHOL","25-44","M","BLACK",2,"BROOKLYN",81,1005828,187069,40.6801198680001,-73.922204596
